overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
3.0,True,"04 13, 2017",A2NEJIX5NIH2ZZ,B000YFSR4W,"{'Size:': ' Medium', 'Color:': ' Black'}",jami,they fit great. but they fade bad,Three Stars,1492041600,,
4.0,True,"04 5, 2017",A3T8NHQYBQSV1X,B000YFSR4W,"{'Size:': ' Medium', 'Color:': ' Black'}",Mark,i only give four stars because the pants have no pockets.,Four Stars,1491350400,,
3.0,True,"03 24, 2017",A1G0HYMR02WM2W,B000YFSR4W,"{'Size:': ' XX-Large', 'Color:': ' Deep Royal'}",Cici Ciconia,average product.  as described.,Three Stars,1490313600,,
5.0,True,"03 11, 2017",A2BFZUQ2XV535H,B000YFSR4W,"{'Size:': ' Large', 'Color:': ' Charcoal Heather'}",Amazon Customer,comfy fit,Five Stars,1489190400,,
2.0,True,"02 21, 2017",ABX2R8Q6GBTJ8,B000YFSR4W,"{'Size:': ' Medium', 'Color:': ' Black'}",Sammy C.,nice pants but too small for a medium. return it.,Returned also,1487635200,,
2.0,True,"02 21, 2017",ABX2R8Q6GBTJ8,B000YFSR4W,"{'Size:': ' Medium', 'Color:': ' Navy'}",Sammy C.,nice pants but too small for a medium. returned it.,Returned,1487635200,,
4.0,True,"02 21, 2017",A1Y01U6OZLZE7I,B000YFSR4W,"{'Size:': ' X-Large', 'Color:': ' Charcoal Heather'}",Heather Devine,"very comfy. if they had pockets, theyd be awesome! i bought these for me to lounge around in and my husband has stolen them. i might have to buy another pair!",Comfy and warm.,1487635200,,
1.0,True,"02 8, 2017",A21HH0VIBKK80J,B000YFSR4W,,Sondra McDonald,"was terribly disappointed, the pants were way too large in the legs, my husband looked like he was wearing blown up clown pants.","Was terribly disappointed, the pants were way too large in ...",1486512000,,
3.0,True,"02 1, 2017",A1G0HYMR02WM2W,B000YFSR4W,"{'Size:': ' XXX-Large', 'Color:': ' Light Steel'}",Cici Ciconia,as described.,Three Stars,1485907200,,
5.0,True,"07 22, 2015",A3CNRM11BHAR1A,B0012DR1LU,,DD,havaiana's are the best!!!,Five Stars,1437523200,,
5.0,True,"08 6, 2014",A3CNRM11BHAR1A,B0012DR1LU,,DD,perfect color!,I love Havaianas!,1407283200,,
1.0,True,"02 19, 2018",A276HQXYS553QW,B0014F8TIU,"{'Size:': ' One Size', 'Color:': ' Black/White'}",AvidShopper,should have listened to other reviews. the elastics does not hold up.,One Star,1518998400,,
1.0,True,"02 19, 2018",A276HQXYS553QW,B0014F8TIU,"{'Size:': ' One Size', 'Color:': ' White/Black'}",AvidShopper,constantly rolls down,One Star,1518998400,,
5.0,True,"09 26, 2017",A3BN0MRGRDKM0J,B0014F8TIU,"{'Size:': ' One Size', 'Color:': ' Red/White/Blue'}",j.morris,superrrr thigh high. im 54 and it easily reaches 3/4 up my thigh!!,Great!!! Very high!,1506384000,,
4.0,True,"10 31, 2015",A276HQXYS553QW,B0014F8TIU,"{'Size:': ' One Size', 'Color:': ' Red/White/Blue'}",AvidShopper,i just wish they would not roll down.,Cute but will roll,1446249600,,
4.0,True,"01 29, 2016",A3HX4X3TIABWOV,B0014HA6VG,"{'Size:': ' One Size', 'Color:': ' Fireman (Red)'}",Denise A. Conte,"sadly, not a true red. it's definitely orange",Four Stars,1454025600,,
5.0,True,"01 22, 2016",A3HX4X3TIABWOV,B0014HA6VG,"{'Size:': ' One Size', 'Color:': ' Space Hero (Blue)'}",Denise A. Conte,"well made, soft, thick & so very colorful. bought the just as gorgeous rich, red fireman's scarf, too. my little fella is quite the fashion plate! and toasty, too!","Well made, soft, thick & so very colorful ...",1453420800,,
3.0,True,"07 12, 2015",A1Z8U8IPBLBEU5,B0017LD0BM,{'Size:': ' 1.50'},Seth Hanson,not pretty for fashion but great around the house and work.,Three Stars,1436659200,,
2.0,True,"05 21, 2015",A36GNVEQP92OPA,B0017LD0BM,{'Size:': ' 2.50'},Peter B. Thorp,"i'm not sure i was shipped the correct style.  the ones i received are a lot clunkier than i expected, although the quality is fine.",Huh,1432166400,,
4.0,True,"12 29, 2014",A33GD4H5O1MK6S,B0017LD0BM,{'Size:': ' 3.25'},phil bensinger,excellent value,excellent value and quality,1419811200,,
3.0,True,"12 14, 2012",A12DWXDNZQTKXQ,B0017LD0BM,{'Size:': ' 2.75'},TDL Chicago,"they are fine for the value, particularly since i lose so many
reading glasses.  some of the screws do require constant
tightening.",loose screws,1355443200,,
4.0,True,"12 25, 2009",A2VR6SWVSF6K4,B0017LD0BM,{'Size:': ' 2.25'},C. Schmitt,"it is so handy to have this many reading glasses at such a reasonable price.  i like this style reading glasses instead of the ones with nose pieces, i find this style more comfortable.  these glasses are very nice...cheaper than walmart!",Good Value,1261699200,,
3.0,True,"07 12, 2015",A1Z8U8IPBLBEU5,B0017LGD34,,Seth Hanson,not pretty for fashion but great around the house and work.,Three Stars,1436659200,,
2.0,True,"05 21, 2015",A36GNVEQP92OPA,B0017LGD34,,Peter B. Thorp,"i'm not sure i was shipped the correct style.  the ones i received are a lot clunkier than i expected, although the quality is fine.",Huh,1432166400,,
4.0,True,"12 29, 2014",A33GD4H5O1MK6S,B0017LGD34,,phil bensinger,excellent value,excellent value and quality,1419811200,,
3.0,True,"12 14, 2012",A12DWXDNZQTKXQ,B0017LGD34,,TDL Chicago,"they are fine for the value, particularly since i lose so many
reading glasses.  some of the screws do require constant
tightening.",loose screws,1355443200,,
4.0,True,"12 25, 2009",A2VR6SWVSF6K4,B0017LGD34,,C. Schmitt,"it is so handy to have this many reading glasses at such a reasonable price.  i like this style reading glasses instead of the ones with nose pieces, i find this style more comfortable.  these glasses are very nice...cheaper than walmart!",Good Value,1261699200,,
4.0,True,"04 19, 2016",A3UMNRR89DIZRM,B001IKJOLW,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,good light weight shoe...had to add insole for more support.,Four Stars,1461024000,2,
5.0,True,"04 18, 2016",AZRZ2FB7CFNOE,B001IKJOLW,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Catherine Uribe,i love my tennis shoes,Five Stars,1460937600,,
3.0,True,"04 4, 2016",A4M7JTCBXRAT3,B001IKJOLW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Micki from FL,"this is a shoe i will wear with black dress pants or jeans when i need comfort and a little style, but i am not impressed.  this is a very flimsy shoe with little support at all.  not like any nike i've ever purchased in the past.  it looks nice, but it's not comfortable.","LOOKS GOOD, FEELS ICKY!",1459728000,2,
5.0,True,"03 31, 2016",A2TRI54C8EMCX,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Andrea Seo B.,"love it!! super comfortable and nice!! got more than i expected, super flexible great for training. definetly recommend it.",Love it!! Definetly recommend it,1459382400,,
5.0,True,"03 28, 2016",A1WVSBL8J4ZESK,B001IKJOLW,"{'Size:': ' 7.5 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Platinum'}",Magu,excelente,Five Stars,1459123200,,
2.0,True,"03 28, 2016",A2GJUMX0CRHLIN,B001IKJOLW,"{'Size:': ' 13 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Platinum'}",Amazon Customer,"these shoes are poorly constructed and i don't expect them to last more that one summer.  would not recommend, and will not order another nike downshifter series again",Cheap,1459123200,,
4.0,True,"03 24, 2016",A3KAX5RZ4XH9L7,B001IKJOLW,"{'Size:': ' 9 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Platinum'}",initialkl,"for the price i spent on the pair of shoes, i'd say it's as good as expected.
it's comfortable and doesn't hurt my feet when i run.",Pretty comfortable pair of running shoes,1458777600,,
3.0,True,"03 23, 2016",A2YI41MCJB2QCV,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Elizabeth Gravesen,i always get a half size up in my tennis shoes. for some reason these feel to big in the heel area and wide.,I always get a half size up in my tennis ...,1458691200,7,
5.0,True,"03 20, 2016",A3ONF0JD2UBP54,B001IKJOLW,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Bright Mango/Crimson/White/Blue'}",Denise L Woodruff,put them on and walked 3 hours with no problem! love them! so light feeling,Love them! So light feeling,1458432000,,
5.0,True,"03 18, 2016",A3R09ZAUTB2PUU,B001IKJOLW,"{'Size:': ' 10.5 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Platinum'}",ely concepcion,excelente,Five Stars,1458259200,,
5.0,True,"04 22, 2018",A1VH37JYIIHE3F,B001IKJOLW,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Margaret,"love these shoes!
so stylish and comfortable. just got back from a trip to nyc, black and white nikes and yoga pants are in high fashion right now!",Love these shoes,1524355200,,
3.0,True,"04 19, 2018",AOZHQ15OKY2ZT,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Fixalot,"this shoe is just ok. its not as comfortable as i was expecting, compared to my last pair of nike shoes. i hope they hold up.",Its not as comfortable as I was expecting,1524096000,,
5.0,True,"04 18, 2018",A2YZERYQTLB8NG,B001IKJOLW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Lenci,best tennis shoes i've had all my life. very comfortable out the box. i would buy 10 pairs of these shoes if had the money.,Very Comfortable,1524009600,,['https://images-na.ssl-images-amazon.com/images/I/71MxdEmUNpL._SY88.jpg']
5.0,True,"04 18, 2018",A2EGVPBTNJI3HB,B001IKJOLW,"{'Size:': ' 7 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Amazon Customer,the color pattern and fit is what i liked the most what i liked the least is that they are not easy to clean and stains do not come out very easy or at all,The color pattern and fit is what I liked the most what I liked the least is that ...,1524009600,,
5.0,True,"04 16, 2018",A1B3W4RSJ1CJEO,B001IKJOLW,"{'Size:': ' 6 B(M) US', 'Color:': ' Black/White-anthracite-stealth'}",Kteel717,"love these shoes. workout in them 3-4 times a week at the gym. i do treadmill, stairmaster, cardio classes and weight lifting. lightweight and versatile shoe.",Great shoe for the price!,1523836800,,
5.0,True,"04 15, 2018",A3P9DECTULU1B3,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",JP,"great shoe. i've had nike's before and have always been pleased with the comfort, performance, and quality. though i will say this was the first time i ordered a pair online without trying them on first, so i was nervous. but this turned out to be a great choice. breathable, lightweight but sturdy, and comfortable during all my workouts. the built-in arch support is great and i've had no discomfort after 2 weeks of use. as far as the sole thickness and cushioning goes, i would consider these a 'medium' build (not thin, not overly thick) so if you're into heavy running outdoors then take that into consideration. everyone is different in their preference for cushioning, but i think for light runs on a treadmill they would be sufficient. love these, highly recommend!",Great shoe!,1523750400,,
3.0,True,"04 13, 2018",A353OJ19SEMPT4,B001IKJOLW,"{'Size:': ' 8 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Annette t.,the material is real then hope they don't fall apart . to expensive for what you get.,Three Stars,1523577600,,
3.0,True,"04 9, 2018",A1CIQ2ULKB933A,B001IKJOLW,"{'Size:': ' 7 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Pablo Mateo,nice,Three Stars,1523232000,,
5.0,True,"04 9, 2018",A1TFZVGT6J5NYZ,B001IKJOLW,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Sandra calleros,gracias,Five Stars,1523232000,,
5.0,True,"04 8, 2018",A2IJJUO99LXIXG,B001IKJOLW,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Aline J Cone,love these shoes!! they are true to size and very comfortable!! this is my second pair - i wore out the first pair!! good arch support - i have a high arch!!,Love these shoes,1523145600,,
5.0,True,"04 7, 2018",A1CKPC88NHMYGR,B001IKJOLW,"{'Size:': ' 11 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Cynthia Foyer,nan,Five Stars,1523059200,,['https://images-na.ssl-images-amazon.com/images/I/61ifu-JvzQL._SY88.jpg']
5.0,True,"04 4, 2018",A1S4O68F0UG4GA,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",JAXJAG,great arch support and comfortable.,Great cross trainer,1522800000,,
4.0,True,"04 3, 2018",A8C8Q1GQPYPR3,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Natasha Henry,it looks a bit nicer on the picture. its very light in such a way that when i held the box i wondered if there was just paper filling inside. they are comfortable for the most. good looking training shoes overall.,They are comfortable for the most but just a bit narrow,1522713600,,
5.0,True,"04 3, 2018",A3RHNGQAZWUX01,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Masher41,second pair. comfortable and great for people with bunion issues or previous surgeries.  sole wears great,staple sneakers,1522713600,,
5.0,True,"03 31, 2018",A2ILUTAAPPZY79,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Proud dad,my daughter loves these shoes. fit true to size.,Great looking shoe,1522454400,,
5.0,True,"03 28, 2018",A21PLUMLST80EK,B001IKJOLW,"{'Size:': ' 7 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",The Lucky One,purchased for my daughter for gym class.  she loves them.  very cute and very comfortable.,Great shoes.,1522195200,,
3.0,True,"03 27, 2018",A1R9CFF27RIALC,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Danielle,great look but zero support inside the shoe. had to buy expensive inserts to be wearable. expected more from a nike shoe.,"Style 10/10, Comfort 3/10",1522108800,,
5.0,True,"03 22, 2018",A3KKVVAINMZF9D,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Nadege Marcellus,"straight out of the box, these shoes are great! very lightweight and fits comfortably on my feet like a glove! i love most especially that the sole is not bulky like my previous running shoes  i hated those things lol! i would give them a shot and they are great for the price!",these shoes are great! Very lightweight and fits comfortably on my feet ...,1521676800,,"['https://images-na.ssl-images-amazon.com/images/I/61nv8h45pHL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71mOYBlBnAL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/619NiK+tIRL._SY88.jpg']"
5.0,True,"03 22, 2018",AHQZL3LSIR57E,B001IKJOLW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Donna Rische,great shoes. fit perfectly. comfortable right from the start. light weight and perfect for a 12 hour work shift. good price also.,Great shoes. Fit perfectly,1521676800,,
5.0,True,"03 21, 2018",A36UF843501J4Y,B001IKJOLW,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Alisha K. Casey,i love them! they fit perfect and are very comfortable!!,Five Stars,1521590400,,
5.0,True,"03 20, 2018",AJ74ZOS1UKOBA,B001IKJOLW,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",keith jones,love these lightweight shoes! absolute favorite. always order half a size bigger with nike shoes than with every other shoe in my closet.,Perfect. Lightweight and comfortable all day,1521504000,,
5.0,True,"03 19, 2018",A3UTTXFSBNV2V7,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Mary,my knees were bothering me during hiit workouts so i  purchased these shoes after researching many styles.  fit true to size and are lightweight.  my knees feel better so so hard so good.  they are cute in too!!,My knees feel better so so hard so good,1521417600,,
5.0,True,"03 19, 2018",A2QPBIA0HKEL96,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",kristin,love the color!,Five Stars,1521417600,,
4.0,True,"03 17, 2018",AHXQ0PAMEKC0P,B001IKJOLW,"{'Size:': ' 8 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",ALH,"comfortable athletic shoe,  good for the gym (ellipical, tredmill, etc.) fit is good, and shoe is really lightweight and comfy.","Comfortable, lightweight Xtrainer",1521244800,,
5.0,True,"03 13, 2018",A2P6I9PGAVEW6E,B001IKJOLW,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",kathleen Malcomb,"the shoes fit perfectly and came within the time frame i was given.  very comfortable, which is needed since my job requires a lot if standing abd walking throughout the day.",Great shoe!,1520899200,,
1.0,True,"03 11, 2018",A6CXK8NXD50R2,B001IKJOLW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",MMB,they looked very cheap,Returned...looked cheap,1520726400,,
5.0,True,"03 5, 2018",A39943Z2419XIU,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,the fit is as expected,Fits to size,1520208000,,
5.0,True,"03 2, 2018",A2RZ3T3ECENTMO,B001IKJOLW,"{'Size:': ' 11 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Jo,very comfortable shoes. this is my second pair of this style of shoe because i loved them that much.,Very comfortable shoes. This is my second pair of this ...,1519948800,,
5.0,True,"02 28, 2018",A16BGUHQH20CIP,B001IKJOLW,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Van G,"comfortable, consistent each time i order and good looking",Sleek and sporty,1519776000,,
5.0,True,"02 27, 2018",A3O3KF45YVTOGY,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,i love the shoe and it fit as expected the photos and description are accurate if you're looking for a shoe that has more cushion or support try a different style but as far as wanting a lightweight and breathable shoe this is it. i am very satisfied with this purchase,I love the shoes and the description and photos were accurate,1519689600,,
5.0,True,"02 27, 2018",A3TLWN2BRF1QH5,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Brittany C.,these are so cute and comfortable and very light. i just received them today and the fit is perfect. i normally wear an 8 1/2 and they are true to size!,Great fit!,1519689600,,['https://images-na.ssl-images-amazon.com/images/I/81RTR7fHytL._SY88.jpg']
